claim_amount,rider_experience_months,claims_last_30_days,claims_last_7_days,distance_from_zone_km,time_since_last_claim_hours,trigger_weather_match,other_riders_same_zone_claimed,claim_hour,day_of_week,policy_age_days,is_fraudulent
14600,4,1,0,2.245022585653408,14.630786450552362,1,1,19,1,39,0
8500,11,0,0,11.31,77.61450349120949,0,0,23,4,1,1
12400,6,6,1,15.35,19.907360813923255,0,0,10,6,6,1
12000,40,1,0,4.174037064525481,40.2655155979139,1,0,11,5,143,0
11400,7,6,1,5.01,39.739894128714226,0,0,23,2,11,1
12100,26,1,0,1.09562386398786,119.56917702437644,1,1,21,6,106,0
12300,27,0,1,4.994385598682564,14.172689512865437,1,1,12,3,95,0
17900,3,0,1,2.407991157554616,245.66536173064895,1,0,19,5,21,0
15400,8,0,0,0.885679799727763,431.92075446372763,1,1,12,3,110,0
6500,26,0,0,0.1631253441171485,540.9711853070594,1,1,12,0,101,0
15900,15,0,1,0.9083496386780017,104.31273565481659,1,1,22,5,79,0
15900,22,1,2,0.6280257614585248,331.62768072707905,1,1,19,3,60,0
5400,10,2,0,1.9060925638642336,680.7809258995187,1,1,21,4,13,0
9300,12,0,0,6.106389436470137,26.99164299270671,1,1,9,3,43,0
10300,43,1,1,4.777857626027751,99.9202118357613,1,1,17,5,12,0
6100,9,1,0,0.3780731954694211,77.08022809584777,1,1,10,2,48,0
6800,24,0,0,1.895743991676396,101.2203893052565,1,1,15,2,39,0
11700,11,1,0,0.09491569816397838,87.98832227726017,1,0,9,3,28,0
13600,4,2,0,1.4850652136156182,597.3819732240217,1,1,10,4,24,0
15100,3,1,0,0.8974545614915028,181.45158738751633,1,1,8,6,30,0
16100,8,0,0,2.3390640246211056,252.48709309392984,1,1,8,1,9,0
6600,22,0,0,0.9927959046101844,34.44148780085756,1,1,18,5,27,0
10100,7,3,1,1.4146004321703434,57.40323431400319,1,1,15,0,156,0
11200,51,1,0,1.2186640042054089,46.564772141712794,1,1,15,4,57,0
17500,3,2,0,4.002228141813353,452.42780012185574,1,1,10,2,20,0
10300,9,1,0,0.09989759101726464,248.3286496319303,1,1,18,5,16,0
12400,7,0,1,0.6037622910703184,720.0,1,1,22,6,46,0
12900,17,3,1,2.2650217018527914,329.68321599573403,0,1,21,1,19,0
6400,19,1,0,0.3557492157462702,480.98027053512135,1,1,10,4,79,0
13500,27,0,0,2.0242411435399434,257.99532443221096,1,1,21,0,11,0
13000,28,2,0,1.9628077365091587,364.04850518283433,1,0,20,2,40,0
11700,4,0,0,7.340821218729145,152.68702767716772,1,1,21,3,16,0
16600,6,2,1,2.010367020487452,720.0,1,1,10,0,34,0
4600,10,0,1,0.8794474776638777,127.56030077787976,1,1,10,4,20,0
12900,27,2,1,1.1147579093281905,82.55580284236844,1,1,19,0,131,0
12900,17,3,0,1.4010335657832096,68.151189496007,1,1,10,5,28,0
4100,11,1,1,0.04910830475534831,201.04960331463337,1,1,15,5,42,0
17600,13,0,0,3.4891162482718046,195.3488565220552,1,0,21,5,28,0
7700,9,1,0,2.804672872075056,265.95650496427567,1,1,14,3,13,0
10600,10,2,2,0.36670301698769586,586.4738780405282,1,1,14,5,14,0
9100,9,2,2,0.45840234415173353,182.06404172629115,1,1,8,2,18,0
4100,4,1,0,2.5729596868561053,202.19262004612585,1,0,22,1,73,0
16400,8,1,0,0.8018579557579076,61.52229638928494,1,1,12,1,37,0
11300,29,1,0,0.43521223220746874,257.94290465570145,1,1,14,4,45,0
8400,4,1,0,4.196895216327262,29.20750145784617,1,1,11,3,20,0
12400,39,0,0,0.33849540045390264,393.2814097034168,1,1,12,6,118,0
11000,5,3,0,4.4420422215478546,213.6604055079477,1,1,21,2,24,0
9000,19,0,0,0.006354500584580047,56.97261130603897,1,1,8,4,19,0
11900,7,1,1,2.289820935140636,716.7511386090607,1,0,15,2,30,0
8400,3,2,0,2.124509027926676,321.5315636904523,1,1,16,1,10,0
7200,25,1,0,8.417783504398116,260.6163846178341,1,1,18,3,35,0
13400,4,1,1,2.8668339414177075,21.51970921489777,1,1,13,5,38,0
13200,15,0,0,0.7185945902218887,35.01895267940517,1,0,18,4,19,0
4500,40,1,0,2.643129745173481,15.265534718095703,1,1,16,6,30,0
7800,16,1,0,4.401303663264797,516.9761240617513,1,1,15,2,40,0
6600,31,1,0,2.8190478284960947,24.14091381641355,1,1,14,1,21,0
6100,36,2,2,1.2839810184660105,64.14464569952756,1,0,9,3,16,0
10000,4,2,1,7.050375002600492,212.8051898700208,1,1,18,6,87,0
4400,20,1,0,3.227252806246173,261.8731409258405,1,1,16,1,18,0
17200,30,3,1,3.93,97.6241503514439,0,0,5,5,15,1
16600,5,1,0,9.250123027634556,110.86236369148513,1,1,14,3,61,0
15700,17,1,0,5.56452969271051,36.578831841327585,1,1,22,4,45,0
7800,30,0,1,0.1959479306535386,720.0,1,1,11,6,109,0
17000,4,1,0,1.7960431502709349,250.9711368786867,1,1,18,1,133,0
9000,4,6,1,19.47,23.713718584302498,0,0,14,6,12,1
10300,4,1,0,1.3310943422127584,223.81807969632587,1,1,19,2,45,0
4900,16,1,0,2.8434507012222436,40.045247577576454,1,1,15,0,34,0
9600,25,1,1,0.5088100403288922,283.32382373710163,1,1,8,1,8,0
5600,5,0,0,1.2518553338143672,215.96581713280315,0,1,9,3,46,0
15600,21,0,0,3.467132103916684,72.57362530303598,1,1,19,1,11,0
17300,32,0,1,9.418696941942539,202.5631439757829,1,1,13,3,33,0
17500,15,0,2,2.6819038730590568,242.51999712840683,1,1,13,4,17,0
13700,9,0,0,2.6398126798961496,113.24960577365376,1,1,12,4,123,0
13600,3,1,0,4.509440389041293,47.438045434161786,1,1,9,1,25,0
14700,11,0,1,1.3043130524582447,220.2551858759462,1,1,21,1,11,0
12100,4,2,1,8.5433641851048,217.3833543371055,1,1,12,0,30,0
5100,17,2,0,4.538629093084467,27.683288251776297,1,1,9,0,169,0
12000,1,6,1,17.38,39.855675170851555,0,0,10,0,9,1
15600,1,6,2,12.44,15.028957413562607,0,0,16,2,19,1
5700,14,0,1,0.5194224709786823,162.61372421110093,1,1,15,3,15,0
6600,21,1,1,0.43623874594143935,21.575528676460166,1,1,8,5,65,0
7000,9,1,0,2.8816978778951263,179.16453859268475,1,1,21,1,60,0
10300,9,0,0,5.434989110738767,55.678789524472265,1,1,16,2,86,0
7900,6,0,0,1.857618244595319,278.86292028108596,1,1,20,6,94,0
7200,38,0,0,1.9340203116019972,261.42014682451054,1,1,12,0,16,0
10000,25,1,1,2.8637188307687884,418.0227076008341,1,1,21,5,23,0
15100,16,1,0,9.829636135791473,218.48619825344673,1,1,8,5,38,0
16100,10,0,1,3.547955447018547,112.05720298748679,1,1,11,3,19,0
8000,7,1,2,0.6335971272897898,178.02594117992092,1,1,12,6,16,0
7800,39,0,1,1.2889506759066145,542.0371796724272,1,1,15,3,18,0
9100,8,1,0,2.3510474415501896,220.0447918490865,0,1,12,5,14,0
9300,9,0,0,6.778884308531056,46.59725260064927,1,1,11,3,178,0
9600,14,0,0,0.4448471150234648,183.93324654273604,1,1,10,0,10,0
5200,17,0,1,0.22311506396729744,709.5827926870572,1,1,9,2,22,0
14000,13,3,1,0.5646927190805294,305.91953031559626,1,0,18,1,55,0
9900,56,2,0,0.714688968532924,59.95361821798757,1,1,20,2,85,0
16500,5,1,0,0.6929159301647894,262.0577767864245,1,1,21,4,104,0
4700,3,0,2,1.70057070446376,494.73166878544976,1,1,10,1,81,0
16000,28,1,0,0.39517213850068733,34.12813353374501,1,1,21,6,85,0
10300,8,0,0,0.7147932889433851,126.99042658621504,1,1,10,3,43,0
17800,19,1,1,2.009020843148825,129.15882621351227,1,1,19,6,45,0
12200,47,0,0,11.648188612560785,77.96802996862391,1,0,21,0,50,0
13500,12,2,1,1.1408480634406706,114.3512949353413,1,1,20,0,11,0
5800,44,1,0,2.1896249969851977,76.74875936398814,1,0,12,6,40,0
5700,23,0,0,1.371516113840571,20.613413229738633,1,1,11,4,23,0
4900,22,1,0,0.6595701841602247,61.76130140134597,1,1,11,6,121,0
6200,4,0,0,1.1310335486860112,227.46948141494363,1,0,12,1,100,0
9100,12,1,0,2.075697856754945,24.046333037127866,1,1,14,5,35,0
5600,15,0,0,0.5983191126467469,315.4925402034646,0,1,9,3,26,0
4700,19,1,0,0.2248194542637802,140.49445570315035,1,1,19,0,96,0
5900,7,2,0,0.21842505879184587,209.9537173697416,1,1,20,3,29,0
16500,5,2,0,0.13113558427573732,357.5214983994317,1,1,15,6,91,0
7400,7,1,0,7.926148710275568,170.00549317413945,1,1,21,5,177,0
12900,58,0,0,7.676474098526108,242.7490212035499,1,1,16,2,92,0
15700,3,1,0,1.3244798855190392,86.03558463166769,1,1,13,2,42,0
8600,1,9,3,4.6,17.783081154026807,0,0,3,1,29,1
5100,5,1,1,0.5039200681435146,584.1855544374453,1,1,12,6,81,0
15500,22,1,0,2.1932911230129464,65.43413685917845,1,1,15,1,25,0
17600,60,0,1,1.4208224427720837,126.80512237319596,1,1,18,0,26,0
9300,19,1,0,4.572183731649184,292.4030887308294,1,1,21,5,122,0
11400,5,0,0,5.752927065124107,414.28394762312865,1,1,22,1,16,0
17800,24,1,0,2.381988031360718,103.40547525375656,1,1,12,6,39,0
5700,7,0,0,0.7334548567527195,126.4239269498521,0,1,13,3,11,0
6300,47,1,0,2.6797544518302385,14.962849622522572,1,1,19,2,28,0
11700,6,0,0,4.630828628609663,277.25134167902854,1,1,12,1,44,0
5500,3,0,1,2.595858586383743,205.48753381742227,1,1,10,0,90,0
14100,16,1,1,3.598778855434466,110.89430092835428,1,1,17,0,81,0
17800,32,1,1,2.8910259603636383,46.35413910841879,0,1,8,6,20,0
17800,54,0,0,5.716738562799515,50.33606333362814,1,1,18,0,100,0
10500,8,0,0,0.24475219609372445,101.3772626810594,0,1,15,4,34,0
7000,32,0,0,1.7759331120727249,313.21517088427544,1,0,16,4,35,0
10400,7,0,0,7.370727260962356,31.10174395093706,1,1,11,0,124,0
10200,13,1,0,0.577057513490806,444.20356700810953,1,1,9,6,118,0
16900,24,0,0,4.4579577243296775,720.0,1,1,17,3,16,0
4600,10,1,0,0.23272742630281823,112.19629574840332,1,0,11,3,47,0
13100,21,1,0,0.7280375857929353,141.66480822419615,1,1,11,6,105,0
14000,6,2,0,4.180706002754354,148.99015131817902,1,1,14,6,7,0
6500,6,1,1,7.12023665628052,100.87061149183049,1,1,11,4,31,0
5900,26,1,0,0.8457919650266982,144.40229414095904,1,1,16,2,13,0
6400,45,1,0,2.8598563550421625,120.19905518940243,1,1,15,4,42,0
16800,4,0,0,2.977996648532316,50.083882695606434,1,1,19,3,21,0
6300,26,0,0,7.113202036026315,720.0,1,1,11,1,37,0
12200,33,1,0,2.3094590550524985,400.65605331172287,1,1,10,6,82,0
12500,9,1,1,0.9582287390604269,88.97758417565686,1,1,18,5,33,0
11900,5,0,0,0.026321949130881723,109.57018935658442,0,1,22,4,67,0
11900,11,0,2,0.7188454903694358,636.7632482006588,1,0,21,5,41,0
5300,4,0,0,1.4668071300273646,132.92228738447687,1,1,15,4,71,0
16600,12,2,1,1.633321108255843,46.64337138221698,1,1,22,0,28,0
8200,24,0,0,0.2610928732079597,19.70199892670093,1,0,19,3,76,0
6000,6,3,0,9.563330181375937,75.82025350321727,1,1,17,2,99,0
17300,25,1,0,3.936364036777485,198.92794882648113,1,1,10,1,82,0
10800,45,1,1,12.0,251.54578219234222,1,0,8,4,42,0
14600,4,3,1,5.08253042731917,225.29170632929322,0,1,19,3,58,0
16900,13,0,0,1.0099082441472176,111.56050660608037,1,1,17,4,85,0
4700,8,2,0,1.205842228408223,393.3637825865695,1,1,16,2,31,0
8200,4,1,0,1.5510238931952602,720.0,1,1,14,6,16,0
7300,5,0,1,0.887311701572294,279.01598212163987,1,1,19,0,46,0
5800,15,0,0,0.05137847309059809,158.22964975847722,1,1,9,3,202,0
8900,21,1,0,2.4262162598168064,317.4640488432896,1,1,21,5,36,0
11200,10,0,0,0.33088399178724603,29.69405737011156,1,1,10,5,113,0
14600,7,1,0,9.241501299053414,13.417473654987965,1,1,14,0,67,0
14900,6,0,0,3.9585139902663506,238.77562750964907,1,0,22,1,8,0
11300,9,1,1,1.3020901585722713,667.5172804295822,1,0,16,6,73,0
5800,18,1,1,0.960689290830453,15.382327520692137,1,1,17,3,22,0
17800,26,1,1,0.07408507258129757,52.46224736309454,1,1,17,2,91,0
10600,6,2,1,0.18325030272944148,103.1103828155977,1,1,20,3,61,0
17600,10,12,3,3.46,2.699122075805475,0,1,5,2,1,1
12900,7,0,0,7.438437833194137,63.4425235310476,1,1,17,4,57,0
6000,36,2,1,2.521939306664297,112.20007044796098,1,1,8,2,32,0
16100,8,0,1,0.5655445802793796,138.5541829178707,1,1,13,2,34,0
14500,16,2,0,1.8680681609096916,38.17843891152155,1,1,10,3,72,0
11700,8,1,2,0.23523071860722958,230.79826626490396,1,0,16,5,12,0
11900,3,0,0,4.013786511226427,26.51307669550666,1,1,10,4,12,0
16600,18,0,0,0.40886003690102873,720.0,1,1,20,3,83,0
16600,8,0,0,0.9514270922075817,501.55592999387585,1,1,10,3,33,0
17700,6,0,0,1.5234194203205378,195.1468889586321,1,1,21,5,8,0
12700,12,1,1,3.5560986854716647,43.96987194566948,1,0,8,1,12,0
16500,38,0,0,11.936069497863471,199.7412730566491,1,1,22,2,31,0
14900,1,3,1,19.04,11.79619292772836,0,0,9,0,30,1
7300,12,2,0,0.13854642873993483,37.515733268626065,1,1,8,3,62,0
17100,7,1,1,4.830416248436434,65.0783833438056,1,1,21,6,53,0
17000,9,1,0,2.0717366511530773,204.45332582421193,1,1,12,1,127,0
4600,15,1,1,8.146656372887934,597.2975729104398,1,1,14,2,132,0
16200,6,1,0,4.400307699407801,305.4349562148263,1,1,13,6,149,0
5900,34,0,0,0.5959765309547924,342.9065673529234,0,1,8,1,128,0
13200,5,0,0,2.386194035485813,46.37315720025563,1,0,14,0,17,0
11200,4,1,1,3.26133261886178,720.0,0,1,18,3,23,0
8000,22,1,0,0.1789468721357572,139.65718502103124,1,1,13,5,55,0
7300,34,0,0,0.6014016627967967,305.8320805321928,1,1,22,3,19,0
14300,20,1,0,3.087788630284458,75.54617035445258,1,1,16,5,16,0
17200,27,0,1,2.34200259939095,338.45516932041534,1,1,18,0,36,0
12900,23,0,0,0.7192119301569357,126.08943484105771,1,1,10,5,56,0
10800,20,1,0,3.4688959129055656,350.59477753211695,1,0,11,5,147,0
11300,10,1,0,5.820886717222268,130.50237802872232,1,1,12,6,11,0
11600,6,1,0,0.640443610699045,120.92093201722379,1,0,16,4,44,0
8400,33,0,1,2.531892799295527,17.270021998302948,1,1,21,3,43,0
4900,40,1,1,4.211364419821378,72.73503522663083,1,0,18,3,16,0
5300,8,0,0,4.350907918308014,314.1280332663264,1,1,18,5,54,0
9300,11,0,1,0.005931219115029958,156.79177641346013,1,1,14,5,37,0
13800,5,1,1,0.07776546828185263,149.61511971159172,1,1,15,4,44,0
14700,9,1,1,0.06009615818907146,156.24362559484774,1,0,8,1,17,0
11700,29,0,0,0.018813070462828315,513.5328855243846,1,1,21,4,57,0
4400,4,0,1,3.049129556772201,16.594457050243694,1,1,18,1,40,0
14200,14,0,0,2.6933941599112545,55.49130800945174,1,1,18,3,17,0
9800,3,0,0,3.5524837038995822,49.43603192985332,1,1,9,2,32,0
11200,4,1,1,1.8597904521055721,446.1923658459325,1,1,19,3,35,0
11300,12,3,2,8.0,35.11385993377735,0,0,16,4,21,1
5600,27,0,1,4.791548624057617,44.371560179418964,1,1,20,4,30,0
4200,4,1,0,2.6639468450048702,120.75029390080589,1,1,11,2,28,0
13300,7,0,0,0.5595202223923895,34.97004573366994,0,1,15,5,17,0
13200,38,1,1,0.612310579590963,71.27578855321066,1,1,16,0,8,0
5600,21,2,0,2.3742803070101264,266.56591200012565,0,1,13,4,10,0
13100,12,1,0,12.0,263.01228627558476,1,1,9,3,73,0
4900,12,1,0,8.772349601373165,272.5350665053108,0,1,21,3,19,0
9500,16,0,0,4.774859788146173,78.14945373758721,1,1,19,6,73,0
7800,27,0,0,12.0,167.27870728657453,1,1,11,4,51,0
10300,45,1,0,2.8402868089586186,42.134762795688616,1,1,14,4,76,0
10300,9,0,0,0.21564153499200614,13.124012329147412,1,1,17,0,22,0
13600,17,0,0,1.5472340625680898,102.74843222629323,1,1,15,3,13,0
11100,4,0,1,2.1313658625771024,193.4434001734092,1,1,10,5,99,0
10800,6,0,0,4.32803738560744,67.1884863032044,1,1,14,6,50,0
6600,7,0,2,3.5149835290562352,107.83335706588105,1,0,12,5,18,0
10100,4,0,0,3.262138960224809,190.21240955292947,1,1,8,6,137,0
11600,8,1,0,0.4509692866257642,119.644266482487,1,1,19,3,110,0
17700,20,3,0,5.921383632872608,495.23488191741524,1,1,13,2,102,0
10400,33,2,0,2.8150144094921554,205.11488442407986,1,1,20,1,20,0
6200,10,0,1,6.933165505251372,361.23196549744375,1,1,18,2,123,0
8400,7,0,1,2.239217197382195,64.3563638108044,1,1,10,2,21,0
12700,10,0,0,0.9451849655354676,233.61906015918603,1,1,19,0,41,0
14500,35,1,1,0.8906489274343881,20.73811346016088,0,1,11,5,70,0
6500,12,1,1,8.343104064945711,134.77362837629425,1,1,13,2,34,0
17300,13,0,0,5.556697201675636,62.56053309772236,1,0,20,1,7,0
11400,37,1,1,1.0847561311942167,457.8203796575475,1,1,8,4,78,0
14200,9,0,1,4.5665506405715055,163.84164848381693,1,1,15,3,25,0
11800,48,0,0,5.239712198590258,99.9869187353934,1,1,11,2,33,0
16900,9,1,0,1.6193700145403087,219.3278813390981,1,1,15,3,25,0
12900,5,0,0,1.2666269275813014,640.8627185661152,1,1,18,0,70,0
8800,11,2,0,0.9927852204847918,279.21086426701834,1,1,10,0,13,0
4500,16,0,1,1.2426974260410075,26.753747400495385,1,1,19,5,41,0
10800,4,0,0,1.1550480801140728,466.63165326079354,1,1,18,4,7,0
17500,9,9,4,5.75,51.98883565799229,1,0,3,0,15,1
15900,17,0,1,1.3850755345556032,89.37535004309365,1,0,16,6,54,0
5400,19,2,1,1.3597990967084748,580.414117290191,1,1,21,5,10,0
12300,9,1,0,2.021467408923606,386.9911157553715,1,1,10,3,13,0
12200,12,0,1,0.7041290494216946,198.48224288211568,1,1,19,3,13,0
8900,10,0,1,1.7108567803955368,470.5792699806003,1,1,14,6,14,0
6900,5,1,1,0.702511693554254,71.7861937989367,1,1,18,4,25,0
10100,4,0,0,0.5097560389144614,519.5989079143076,1,1,10,5,168,0
12400,26,3,0,8.62,47.49013346579052,0,0,22,0,1,1
16000,17,0,1,8.03303278464169,720.0,1,1,21,0,259,0
15300,40,2,1,2.5484244071941884,151.61335168440897,1,1,18,3,14,0
7800,6,0,2,2.874693424105694,287.0920019623565,1,1,19,3,9,0
5500,4,2,0,2.073554615737246,34.196869119269195,1,1,10,0,9,0
11700,3,0,1,2.7605694894788697,135.86331116846503,1,1,19,1,71,0
7100,33,2,1,2.203508912505048,30.115033423583792,1,1,17,4,66,0
9000,7,1,0,2.573709039376644,204.6492729594005,1,0,22,6,17,0
6800,3,1,1,5.9784565463356545,720.0,1,0,21,4,8,0
8800,15,0,0,0.12024177734862104,51.62565273249295,1,1,12,1,52,0
14100,5,1,0,2.5157570568900027,292.35498246204094,1,1,19,0,73,0
12800,3,1,0,0.9966508562298446,283.28325622533913,1,1,15,1,59,0
4300,5,1,1,4.2774468060138595,177.2701405094993,1,1,20,4,59,0
12300,60,0,0,0.97935542724174,152.29680909317653,1,1,13,2,7,0
13900,14,1,0,1.923112180856505,489.5629906346561,1,1,9,4,74,0
12000,8,2,0,1.1887954864545118,332.98092617401306,1,1,18,1,20,0
4900,3,0,1,0.4179393675136375,121.60610759142561,1,0,15,6,50,0
11900,27,2,2,3.0503500607409584,18.863934881761907,1,1,11,5,7,0
5500,6,1,0,3.078527426027758,195.75842170892136,1,1,16,1,112,0
17600,3,9,5,6.12,6.962695554842606,0,1,4,4,3,1
5900,4,2,0,1.6834656457388306,69.042760962898,1,1,12,5,11,0
5300,33,0,0,0.7647174895654432,48.29668765589091,1,1,13,6,57,0
13200,3,1,0,4.8398323708941255,103.21792778657029,1,1,14,1,10,0
13300,26,0,1,2.4810499984531127,134.91953743352838,1,1,14,2,20,0
16100,5,1,0,0.12543905440993677,335.8672185181224,1,0,17,3,73,0
12200,16,0,0,0.03532955697523464,110.67881336381772,1,1,12,0,87,0
13300,5,1,0,0.29239689588075096,28.835839441041873,1,0,9,3,81,0
16400,10,0,0,0.8089578160244405,15.310950628198825,1,1,19,6,21,0
8800,15,1,1,1.3360019004820143,28.028931641171543,1,1,19,6,31,0
13300,22,2,1,3.661944256147894,241.91769813429914,1,0,16,0,15,0
5000,10,1,0,1.2384212391891425,92.28570345190889,1,0,16,4,50,0
13400,9,0,0,1.9073917194060497,150.37510983883496,1,1,14,6,32,0
15100,8,0,1,4.553529303758647,720.0,1,1,9,4,7,0
7100,36,3,0,2.322243980738306,337.718361540954,0,1,9,4,11,0
11500,3,0,0,2.237735465091866,302.04259091895415,1,1,16,4,17,0
5600,8,0,0,2.127111662981309,16.58696538491292,1,1,15,0,24,0
15600,4,0,1,1.8554183252802792,414.1647531155411,1,1,17,4,183,0
7900,8,0,0,1.4628941309122336,50.579630947813136,0,1,14,3,8,0
13000,3,6,2,22.7,12.245552422184335,0,0,17,1,3,1
6700,17,0,0,2.9371950339263875,336.6532311926813,0,1,18,4,33,0
16000,19,2,0,4.174454398560947,322.6101887524475,1,1,12,4,86,0
12500,13,12,4,1.74,43.751276120403986,1,1,2,1,11,1
12100,22,0,1,0.6021575173006801,198.79756961658325,1,1,12,6,53,0
16900,4,9,5,5.87,51.28072010220013,1,0,5,1,5,1
8400,5,0,1,2.9973969319849414,181.2310343824843,1,1,10,2,25,0
13500,16,1,0,1.9052532748081685,546.9392659786253,1,1,19,3,109,0
9500,14,1,1,1.261079304215824,230.61684712752148,1,1,10,3,46,0
11400,13,1,1,1.3591272282633902,113.45860491792074,1,1,18,0,20,0
9000,2,12,3,2.83,20.732873613169293,1,0,2,5,5,1
7800,3,1,2,2.9649364513960523,248.98330595860355,1,1,9,0,121,0
9800,13,0,1,9.623112424799393,109.64270533549838,1,1,14,0,27,0
12000,11,1,1,3.3406692752859612,172.15091433945094,1,1,20,6,13,0
11000,8,2,0,2.789222439582397,51.37847121046047,1,1,22,1,33,0
8700,5,2,0,8.03948045598263,249.49491114842468,1,1,9,0,109,0
17100,3,0,1,1.9989792287067587,97.55280689405814,0,0,17,2,162,0
9100,4,2,1,5.132247539012598,138.52821171273717,1,1,13,4,50,0
14100,25,1,0,0.42565428593714616,224.86382664154527,1,1,13,4,34,0
5500,27,2,0,1.4402179768055554,38.887529214756604,1,1,21,0,80,0
13400,15,2,0,4.936883110325294,69.8992664685739,1,1,8,6,23,0
8700,6,0,0,0.5211290886098982,161.93399789641379,1,0,16,2,35,0
5300,17,0,0,1.8289774005079018,183.6041947238819,1,1,21,1,21,0
6600,34,0,0,5.191348863457478,123.86395647215576,1,1,16,1,12,0
9300,22,1,0,3.9514875038409363,302.4069781974315,1,1,17,0,96,0
6600,13,1,2,0.9279536273116445,531.5862325736744,1,1,13,5,28,0
4600,18,0,1,1.3140232204241222,116.63846759393208,1,1,8,1,27,0
6200,6,2,0,3.424555366702729,69.68094075883117,0,1,13,6,14,0
8600,4,0,0,2.0263115114432235,55.64363589590349,0,1,21,0,8,0
9000,12,1,0,1.4471928723231275,155.2340964122965,1,1,10,1,28,0
13600,7,0,0,2.2693913924894895,560.7178083082713,1,1,19,2,22,0
6600,30,0,0,0.3893274118971475,201.44568235147682,1,1,11,2,54,0
8400,22,0,0,4.615317205949669,143.77567738858087,1,1,22,0,55,0
7300,4,0,1,1.0515895539336655,148.33884169753824,0,1,11,6,38,0
7700,5,0,0,2.798794407514741,38.67750762195236,1,0,21,1,26,0
6800,7,1,0,1.4358153733147572,121.02342026964142,1,1,13,2,150,0
10100,3,0,2,0.3703145434202626,20.23280125355606,1,1,10,3,204,0
12700,10,0,1,1.5900689522658793,221.77163176398875,1,1,10,1,91,0
15200,14,2,0,3.002039514577339,98.1020188924447,1,1,19,0,40,0
9900,27,1,0,1.9330776074279978,720.0,1,1,21,1,40,0
16300,9,0,0,2.858887602598121,275.50394901624037,1,0,9,3,64,0
11500,6,0,0,1.4648791059377755,54.88009671160821,1,1,14,2,22,0
13600,2,12,3,8.37,1.834691667531079,1,1,5,5,22,1
14100,4,2,1,11.006384665119944,66.80347608168563,1,1,12,5,28,0
10500,8,2,0,2.197475101356236,605.0032016082848,1,1,8,0,101,0
9500,60,0,0,7.988459060547161,491.4603429689584,1,1,20,3,28,0
11200,5,1,0,0.9161255360886844,17.716668208912278,1,1,10,5,13,0
7100,59,0,0,1.026832882951845,200.78809778783426,1,0,20,2,75,0
16400,6,1,1,0.17210217244312018,207.80731724741332,1,1,12,1,13,0
8200,5,0,0,4.362389983461586,113.22536848876481,1,1,19,6,50,0
7700,5,1,0,0.11579143288478744,81.21085624506324,1,1,11,4,40,0
4300,9,3,0,1.0303749898874242,80.74970952125562,1,1,21,3,38,0
5500,6,0,0,0.8806022130464863,51.150460379100856,1,1,21,6,68,0
11400,35,0,0,0.3576152813064321,245.5892854567812,1,1,12,2,11,0
13000,5,1,1,5.224227411068818,348.9583268572109,1,0,8,4,47,0
12100,21,0,0,0.18015954151989474,170.4485039386783,1,1,9,1,80,0
5600,7,1,0,1.5712133865569329,215.72974120854798,1,1,8,5,18,0
6100,4,1,0,7.609444290595572,30.93981576597114,1,1,12,5,67,0
7200,26,3,1,0.4167077830616888,22.85277173137665,1,0,13,4,34,0
17200,3,1,1,0.9428210567179413,720.0,1,1,10,4,14,0
7100,23,2,0,0.8494119230556046,175.90427540370698,1,1,8,2,27,0
11600,12,2,2,1.902992717999874,210.86994138582892,1,0,10,6,21,0
5800,45,1,0,0.5367093631055799,229.67454124495646,1,1,13,4,82,0
6800,23,0,0,0.4193194373314885,18.241602795750765,1,1,19,3,18,0
16300,38,0,0,1.3060640263819525,221.52553136726982,1,0,11,5,86,0
14100,8,1,0,2.4609295541979996,120.41930559107705,1,1,14,1,22,0
6400,12,0,0,0.6218027553825956,111.7756665264652,1,1,8,5,10,0
17800,5,0,1,2.0319244468762743,132.41350823194605,1,0,10,0,81,0
6900,4,0,0,0.6641565872882277,367.57378207445345,1,1,12,6,33,0
